,index_code,index_name,con_code,con_name
1811,801780.SI,银行(申万),601998.SH,中信银行
1812,852041.SI,专业连锁(申万),002127.SZ,南极电商
1813,801055.SI,工业金属(申万),000878.SZ,云南铜业
1814,801055.SI,工业金属(申万),000688.SZ,国城矿业
1815,801055.SI,工业金属(申万),000612.SZ,焦作万方
1816,801030.SI,化工(申万),605366.SH,宏柏新材
1817,801034.SI,化学制品(申万),605366.SH,宏柏新材
1818,801270.SI,申万投资,605366.SH,宏柏新材
1819,801863.SI,新股指数(申万),605366.SH,宏柏新材
1820,802600.SI,装备制造,605366.SH,宏柏新材
1821,850339.SI,其他化学制品(申万),605366.SH,宏柏新材
1822,801055.SI,工业金属(申万),000060.SZ,中金岭南
1823,850531.SI,黄金Ⅲ(申万),600547.SH,山东黄金
1824,850542.SI,钨(申万),002378.SZ,章源钨业
1825,801812.SI,中盘指数(申万),002202.SZ,金风科技
1826,801723.SI,基础建设(申万),300989.SZ,蕾奥规划
1827,801790.SI,非银金融(申万),600906.SH,财达证券
1828,801863.SI,新股指数(申万),300989.SZ,蕾奥规划
1829,801863.SI,新股指数(申万),600906.SH,财达证券
1830,802600.SI,装备制造,000837.SZ,秦川机床
1831,851931.SI,证券Ⅲ(申万),600906.SH,财达证券
1832,857235.SI,其他基础建设(申万),300989.SZ,蕾奥规划
1833,802600.SI,装备制造,603530.SH,神马电力
1834,801280.SI,申万服务,600665.SH,天地源
1835,801075.SI,金属制品Ⅱ(申万),300985.SZ,致远新能
1836,801170.SI,交通运输(申万),001202.SZ,炬申股份
1837,801178.SI,物流Ⅱ(申万),001202.SZ,炬申股份
1838,801250.SI,申万制造,300985.SZ,致远新能
1839,801280.SI,申万服务,001202.SZ,炬申股份
1840,801863.SI,新股指数(申万),001202.SZ,炬申股份
1841,801863.SI,新股指数(申万),300985.SZ,致远新能
1842,801890.SI,机械设备(申万),300985.SZ,致远新能
1843,802600.SI,装备制造,000408.SZ,藏格控股
1844,850751.SI,金属制品Ⅲ(申万),300985.SZ,致远新能
1845,851781.SI,物流Ⅲ(申万),001202.SZ,炬申股份
1846,801003.SI,申万A股,001202.SZ,炬申股份
1847,801003.SI,申万A股,300985.SZ,致远新能
1848,801005.SI,申万创业,300985.SZ,致远新能
1849,801003.SI,申万A股,001203.SZ,大中矿业
1850,801020.SI,采掘(申万),001203.SZ,大中矿业
1851,801022.SI,其他采掘Ⅱ(申万),001203.SZ,大中矿业
1852,801076.SI,运输设备Ⅱ(申万),300960.SZ,通业科技
1853,801160.SI,公用事业(申万),300958.SZ,建工修复
1854,801162.SI,环保工程及服务Ⅱ(申万),300958.SZ,建工修复
1855,801250.SI,申万制造,300960.SZ,通业科技
1856,801280.SI,申万服务,300958.SZ,建工修复
1857,801863.SI,新股指数(申万),300958.SZ,建工修复
1858,801740.SI,国防军工(申万),300965.SZ,恒宇信通
1859,801863.SI,新股指数(申万),300960.SZ,通业科技
1860,801890.SI,机械设备(申万),300960.SZ,通业科技
1861,802600.SI,装备制造,300958.SZ,建工修复
1862,802600.SI,装备制造,300960.SZ,通业科技
1863,850936.SI,铁路设备(申万),300960.SZ,通业科技
1864,851641.SI,环保工程及服务Ⅲ(申万),300958.SZ,建工修复
1865,801003.SI,申万A股,300958.SZ,建工修复
1866,801003.SI,申万A股,300960.SZ,通业科技
1867,801005.SI,申万创业,300958.SZ,建工修复
1868,801005.SI,申万创业,300960.SZ,通业科技
1869,801742.SI,航空装备Ⅱ(申万),300965.SZ,恒宇信通
1870,801863.SI,新股指数(申万),300965.SZ,恒宇信通
1871,802600.SI,装备制造,002681.SZ,奋达科技
1872,802600.SI,装备制造,300965.SZ,恒宇信通
1873,857421.SI,航空装备Ⅲ(申万),300965.SZ,恒宇信通
1874,801003.SI,申万A股,300987.SZ,川网传媒
1875,801003.SI,申万A股,605196.SH,华通线缆
1876,801005.SI,申万创业,300987.SZ,川网传媒
1877,801250.SI,申万制造,605196.SH,华通线缆
1878,801280.SI,申万服务,300987.SZ,川网传媒
1879,801003.SI,申万A股,000898.SZ,鞍钢股份
1880,801003.SI,申万A股,000687.SZ,*ST华讯
1881,801003.SI,申万A股,002201.SZ,九鼎新材
1882,801003.SI,申万A股,002199.SZ,东晶电子
1883,801003.SI,申万A股,002194.SZ,武汉凡谷
1884,801003.SI,申万A股,002281.SZ,光迅科技
1885,801003.SI,申万A股,002195.SZ,二三四五
1886,801003.SI,申万A股,002190.SZ,成飞集成
1887,801003.SI,申万A股,002196.SZ,方正电机
1888,801003.SI,申万A股,601857.SH,中国石油
1889,801003.SI,申万A股,002183.SZ,怡亚通
1890,801003.SI,申万A股,002161.SZ,远望谷
1891,801003.SI,申万A股,002152.SZ,广电运通
1892,801003.SI,申万A股,002128.SZ,露天煤业
1893,801003.SI,申万A股,002177.SZ,御银股份
1894,801003.SI,申万A股,600004.SH,白云机场
1895,801003.SI,申万A股,600513.SH,联环药业
1896,801003.SI,申万A股,600030.SH,中信证券
1897,801003.SI,申万A股,600371.SH,万向德农
1898,801003.SI,申万A股,600516.SH,方大炭素
1899,801003.SI,申万A股,600526.SH,菲达环保
1900,801003.SI,申万A股,600503.SH,华丽家族
1901,801003.SI,申万A股,600327.SH,大东方
1902,801003.SI,申万A股,600363.SH,联创光电
1903,801003.SI,申万A股,600528.SH,中铁工业
1904,801003.SI,申万A股,600556.SH,天下秀
1905,801003.SI,申万A股,600548.SH,深高速
1906,801003.SI,申万A股,000726.SZ,鲁泰A
1907,802600.SI,装备制造,300698.SZ,万马科技
1908,802600.SI,装备制造,300743.SZ,天地数码
1909,802600.SI,装备制造,300717.SZ,华信新材
1910,802600.SI,装备制造,000059.SZ,华锦股份
1911,802600.SI,装备制造,603922.SH,金鸿顺
1912,802600.SI,装备制造,300693.SZ,盛弘股份
1913,802600.SI,装备制造,603617.SH,君禾股份
1914,802600.SI,装备制造,300667.SZ,必创科技
1915,802600.SI,装备制造,300641.SZ,正丹股份
1916,802600.SI,装备制造,601019.SH,山东出版
1917,802600.SI,装备制造,300661.SZ,圣邦股份
1918,802600.SI,装备制造,300633.SZ,开立医疗
1919,802600.SI,装备制造,603880.SH,南卫股份
1920,801831.SI,高市净率指数(申万),600753.SH,东方银星
1921,801831.SI,高市净率指数(申万),600760.SH,中航沈飞
1922,801831.SI,高市净率指数(申万),600862.SH,中航高科
1923,801831.SI,高市净率指数(申万),601012.SH,隆基股份
1924,801831.SI,高市净率指数(申万),601799.SH,星宇股份
1925,801831.SI,高市净率指数(申万),603087.SH,甘李药业
1926,801831.SI,高市净率指数(申万),603267.SH,鸿远电子
1927,801831.SI,高市净率指数(申万),603369.SH,今世缘
1928,801831.SI,高市净率指数(申万),603486.SH,科沃斯
1929,801831.SI,高市净率指数(申万),603650.SH,彤程新材
1930,801831.SI,高市净率指数(申万),603919.SH,金徽酒
1931,801831.SI,高市净率指数(申万),603959.SH,百利科技
1932,801831.SI,高市净率指数(申万),603991.SH,至正股份
1933,802600.SI,装备制造,002884.SZ,凌霄泵业
1934,802600.SI,装备制造,300708.SZ,聚灿光电
1935,802600.SI,装备制造,300589.SZ,江龙船艇
1936,802600.SI,装备制造,002863.SZ,今飞凯达
1937,802600.SI,装备制造,603721.SH,中广天择
1938,801260.SI,申万消费,600836.SH,上海易连
1939,801260.SI,申万消费,600822.SH,上海物贸
1940,801260.SI,申万消费,600812.SH,华北制药
1941,801260.SI,申万消费,600796.SH,钱江生化
1942,801260.SI,申万消费,600790.SH,轻纺城
1943,801260.SI,申万消费,600785.SH,新华百货
1944,801841.SI,高价股指数(申万),300875.SZ,捷强装备
1945,801250.SI,申万制造,000725.SZ,京东方A
1946,801841.SI,高价股指数(申万),600760.SH,中航沈飞
1947,801841.SI,高价股指数(申万),601012.SH,隆基股份
1948,801250.SI,申万制造,600973.SH,宝胜股份
1949,801841.SI,高价股指数(申万),605009.SH,豪悦护理
1950,801841.SI,高价股指数(申万),605123.SH,派克新材
1951,801250.SI,申万制造,002026.SZ,山东威达
1952,801842.SI,中价股指数(申万),000096.SZ,广聚能源
1953,801250.SI,申万制造,002009.SZ,天奇股份
1954,801852.SI,微利股指数(申万),600896.SH,*ST海医
1955,801852.SI,微利股指数(申万),601777.SH,力帆科技
1956,801852.SI,微利股指数(申万),603389.SH,亚振家居
1957,801852.SI,微利股指数(申万),603616.SH,韩建河山
1958,801852.SI,微利股指数(申万),603703.SH,盛洋科技
1959,801852.SI,微利股指数(申万),603869.SH,新智认知
1960,801853.SI,绩优股指数(申万),000048.SZ,京基智农
1961,801853.SI,绩优股指数(申万),002677.SZ,浙江美大
1962,801853.SI,绩优股指数(申万),002841.SZ,视源股份
1963,801853.SI,绩优股指数(申万),002901.SZ,大博医疗
1964,801853.SI,绩优股指数(申万),003037.SZ,三和管桩
1965,801853.SI,绩优股指数(申万),300033.SZ,同花顺
1966,801853.SI,绩优股指数(申万),300418.SZ,昆仑万维
1967,801853.SI,绩优股指数(申万),300888.SZ,稳健医疗
1968,801853.SI,绩优股指数(申万),300894.SZ,火星人
1969,801853.SI,绩优股指数(申万),300911.SZ,亿田智能
1970,801853.SI,绩优股指数(申万),300917.SZ,特发服务
1971,801852.SI,微利股指数(申万),300077.SZ,国民技术
1972,801852.SI,微利股指数(申万),300103.SZ,达刚控股
1973,801852.SI,微利股指数(申万),300117.SZ,嘉寓股份
1974,801852.SI,微利股指数(申万),300131.SZ,英唐智控
1975,801852.SI,微利股指数(申万),300161.SZ,华中数控
1976,801852.SI,微利股指数(申万),300323.SZ,华灿光电
1977,801852.SI,微利股指数(申万),300399.SZ,天利科技
1978,801852.SI,微利股指数(申万),300411.SZ,金盾股份
1979,801853.SI,绩优股指数(申万),300941.SZ,创识科技
1980,801853.SI,绩优股指数(申万),300951.SZ,博硕科技
1981,801853.SI,绩优股指数(申万),300959.SZ,线上线下
1982,801853.SI,绩优股指数(申万),300973.SZ,立高食品
1983,801853.SI,绩优股指数(申万),300976.SZ,达瑞电子
1984,801853.SI,绩优股指数(申万),600507.SH,方大特钢
1985,801853.SI,绩优股指数(申万),601155.SH,新城控股
1986,801853.SI,绩优股指数(申万),601686.SH,友发集团
1987,801853.SI,绩优股指数(申万),601888.SH,中国中免
1988,801853.SI,绩优股指数(申万),603010.SH,万盛股份
1989,801853.SI,绩优股指数(申万),603208.SH,江山欧派
1990,801853.SI,绩优股指数(申万),603392.SH,万泰生物
1991,801853.SI,绩优股指数(申万),605068.SH,明新旭腾
1992,801853.SI,绩优股指数(申万),605077.SH,华康股份
1993,801853.SI,绩优股指数(申万),605099.SH,共创草坪
1994,801853.SI,绩优股指数(申万),605186.SH,健麾信息
1995,801853.SI,绩优股指数(申万),605266.SH,健之佳
1996,801853.SI,绩优股指数(申万),605369.SH,拱东医疗
1997,801853.SI,绩优股指数(申万),605389.SH,长龄液压
1998,801853.SI,绩优股指数(申万),605398.SH,新炬网络
1999,801863.SI,新股指数(申万),001201.SZ,东瑞股份
2000,802600.SI,装备制造,000536.SZ,华映科技
2001,802600.SI,装备制造,600234.SH,山水文化
2002,802600.SI,装备制造,601399.SH,国机重装
2003,850171.SI,畜禽养殖Ⅲ(申万),001201.SZ,东瑞股份
2004,801003.SI,申万A股,605198.SH,德利股份
2005,801010.SI,农林牧渔(申万),605198.SH,德利股份
2006,801012.SI,农产品加工(申万),605198.SH,德利股份
2007,801110.SI,家用电器(申万),603311.SH,金海高科
2008,801111.SI,白色家电(申万),603311.SH,金海高科
2009,801260.SI,申万消费,603311.SH,金海高科
2010,801260.SI,申万消费,605198.SH,德利股份
2011,801030.SI,化工(申万),001207.SZ,联科科技
2012,801037.SI,橡胶(申万),001207.SZ,联科科技
2013,801270.SI,申万投资,001207.SZ,联科科技
2014,801863.SI,新股指数(申万),001207.SZ,联科科技
2015,802600.SI,装备制造,001207.SZ,联科科技
2016,850363.SI,炭黑(申万),001207.SZ,联科科技
2017,801863.SI,新股指数(申万),605198.SH,德利股份
2018,850151.SI,果蔬加工(申万),605198.SH,德利股份
2019,851115.SI,家电零部件(申万),603311.SH,金海高科
2020,801003.SI,申万A股,001207.SZ,联科科技
2021,801250.SI,申万制造,002937.SZ,兴瑞科技
2022,801250.SI,申万制造,002021.SZ,ST中捷
2023,801260.SI,申万消费,300238.SZ,冠昊生物
2024,801003.SI,申万A股,600962.SH,国投中鲁
2025,801853.SI,绩优股指数(申万),300977.SZ,深圳瑞捷
2026,801853.SI,绩优股指数(申万),300921.SZ,南凌科技
2027,801853.SI,绩优股指数(申万),605117.SH,德业股份
2028,801853.SI,绩优股指数(申万),003028.SZ,振邦智能
2029,801853.SI,绩优股指数(申万),605337.SH,李子园
2030,801853.SI,绩优股指数(申万),605009.SH,豪悦护理
2031,801853.SI,绩优股指数(申万),605168.SH,三人行
2032,801853.SI,绩优股指数(申万),002975.SZ,博杰股份
2033,801853.SI,绩优股指数(申万),601865.SH,福莱特
2034,801853.SI,绩优股指数(申万),603882.SH,金域医学
2035,802600.SI,装备制造,000985.SZ,大庆华科
2036,801853.SI,绩优股指数(申万),300690.SZ,双一科技
2037,801853.SI,绩优股指数(申万),603985.SH,恒润股份
2038,801003.SI,申万A股,300387.SZ,富邦股份
2039,801003.SI,申万A股,300360.SZ,炬华科技
2040,801853.SI,绩优股指数(申万),603127.SH,昭衍新药
2041,801003.SI,申万A股,601038.SH,一拖股份
2042,801003.SI,申万A股,002628.SZ,成都路桥
2043,801003.SI,申万A股,300265.SZ,通光线缆
2044,801003.SI,申万A股,002593.SZ,日上集团
2045,801003.SI,申万A股,002576.SZ,通达动力
2046,801003.SI,申万A股,300198.SZ,纳川股份
2047,801853.SI,绩优股指数(申万),002869.SZ,金溢科技
2048,801853.SI,绩优股指数(申万),603444.SH,吉比特
2049,801853.SI,绩优股指数(申万),300461.SZ,田中精机
2050,801853.SI,绩优股指数(申万),002726.SZ,龙大肉食
2051,801853.SI,绩优股指数(申万),300206.SZ,理邦仪器
2052,801853.SI,绩优股指数(申万),002372.SZ,伟星新材
2053,801853.SI,绩优股指数(申万),600346.SH,恒力石化
2054,801853.SI,绩优股指数(申万),600779.SH,水井坊
2055,801853.SI,绩优股指数(申万),600809.SH,山西汾酒
2056,801863.SI,新股指数(申万),605222.SH,起帆电缆
2057,801863.SI,新股指数(申万),002991.SZ,甘源食品
2058,801863.SI,新股指数(申万),300853.SZ,申昊科技
2059,801863.SI,新股指数(申万),300855.SZ,图南股份
2060,801863.SI,新股指数(申万),300856.SZ,科思股份
2061,801863.SI,新股指数(申万),300858.SZ,科拓生物
2062,801003.SI,申万A股,603332.SH,苏州龙杰
2063,801003.SI,申万A股,300807.SZ,天迈科技
2064,801831.SI,高市净率指数(申万),300866.SZ,安克创新
2065,801831.SI,高市净率指数(申万),300869.SZ,康泰医学
2066,801831.SI,高市净率指数(申万),300896.SZ,爱美客
2067,801003.SI,申万A股,603278.SH,大业股份
2068,801003.SI,申万A股,002864.SZ,盘龙药业
2069,801003.SI,申万A股,300654.SZ,世纪天鸿
2070,801003.SI,申万A股,300715.SZ,凯伦股份
2071,801003.SI,申万A股,002863.SZ,今飞凯达
2072,801003.SI,申万A股,603955.SH,大千生态
2073,801003.SI,申万A股,603677.SH,奇精机械
2074,801003.SI,申万A股,603869.SH,新智认知
2075,801003.SI,申万A股,300468.SZ,四方精创
2076,801003.SI,申万A股,603020.SH,爱普股份
2077,801003.SI,申万A股,603315.SH,福鞍股份
2078,801003.SI,申万A股,603600.SH,永艺股份
2079,801003.SI,申万A股,002787.SZ,华源控股
2080,801003.SI,申万A股,002755.SZ,奥赛康
2081,801003.SI,申万A股,603608.SH,天创时尚
2082,801003.SI,申万A股,002793.SZ,罗欣药业
2083,801003.SI,申万A股,300435.SZ,中泰股份
2084,801003.SI,申万A股,300449.SZ,汉邦高科
2085,801003.SI,申万A股,002537.SZ,海联金汇
2086,801003.SI,申万A股,300153.SZ,科泰电源
2087,801003.SI,申万A股,300172.SZ,中电环保
2088,801003.SI,申万A股,300141.SZ,和顺电气
2089,801003.SI,申万A股,002504.SZ,ST弘高
2090,801003.SI,申万A股,002502.SZ,鼎龙文化
2091,801003.SI,申万A股,300119.SZ,瑞普生物
2092,801003.SI,申万A股,002805.SZ,丰元股份
2093,801003.SI,申万A股,002423.SZ,中粮资本
2094,801003.SI,申万A股,002457.SZ,青龙管业
2095,801003.SI,申万A股,002435.SZ,长江健康
2096,801003.SI,申万A股,300152.SZ,科融环境
2097,801003.SI,申万A股,002452.SZ,长高集团
2098,801003.SI,申万A股,002406.SZ,远东传动
2099,801003.SI,申万A股,601678.SH,滨化股份
2100,801003.SI,申万A股,002416.SZ,爱施德
2101,801003.SI,申万A股,002412.SZ,汉森制药
2102,801003.SI,申万A股,300035.SZ,中科电气
2103,801003.SI,申万A股,002366.SZ,台海核电
2104,801003.SI,申万A股,300139.SZ,晓程科技
2105,801003.SI,申万A股,300031.SZ,宝通科技
2106,801005.SI,申万创业,300670.SZ,大烨智能
2107,801005.SI,申万创业,300701.SZ,森霸传感
2108,801005.SI,申万创业,300645.SZ,正元智慧
2109,801005.SI,申万创业,300548.SZ,博创科技
2110,801005.SI,申万创业,300542.SZ,新晨科技
2111,801005.SI,申万创业,300434.SZ,金石亚药
2112,801005.SI,申万创业,300440.SZ,运达科技
2113,802600.SI,装备制造,600021.SH,上海电力
2114,802600.SI,装备制造,600469.SH,风神股份
2115,802600.SI,装备制造,600406.SH,国电南瑞
2116,802600.SI,装备制造,600517.SH,国网英大
2117,802600.SI,装备制造,000731.SZ,四川美丰
2118,802600.SI,装备制造,000710.SZ,贝瑞基因
2119,802600.SI,装备制造,000531.SZ,穗恒运A
2120,802600.SI,装备制造,002085.SZ,万丰奥威
2121,801003.SI,申万A股,000593.SZ,大通燃气
2122,802600.SI,装备制造,002095.SZ,生意宝
2123,801250.SI,申万制造,300850.SZ,新强联
2124,801250.SI,申万制造,605288.SH,凯迪股份
2125,801250.SI,申万制造,603212.SH,赛伍技术
2126,801250.SI,申万制造,300851.SZ,交大思诺
2127,801250.SI,申万制造,300763.SZ,锦浪科技
2128,801250.SI,申万制造,300745.SZ,欣锐科技
2129,801250.SI,申万制造,603596.SH,伯特利
2130,801250.SI,申万制造,300786.SZ,国林科技
2131,801250.SI,申万制造,300735.SZ,光弘科技
2132,801250.SI,申万制造,603917.SH,合力科技
2133,801821.SI,高市盈率指数(申万),300001.SZ,特锐德
2134,801250.SI,申万制造,300656.SZ,民德电子
2135,801821.SI,高市盈率指数(申万),300008.SZ,天海防务
2136,801821.SI,高市盈率指数(申万),300056.SZ,中创环保
2137,801821.SI,高市盈率指数(申万),300091.SZ,金通灵
2138,801821.SI,高市盈率指数(申万),300122.SZ,智飞生物
2139,801821.SI,高市盈率指数(申万),300151.SZ,昌红科技
2140,801821.SI,高市盈率指数(申万),300161.SZ,华中数控
2141,801821.SI,高市盈率指数(申万),300170.SZ,汉得信息
2142,801821.SI,高市盈率指数(申万),300173.SZ,福能东方
2143,801250.SI,申万制造,300514.SZ,友讯达
2144,801821.SI,高市盈率指数(申万),300187.SZ,永清环保
2145,801821.SI,高市盈率指数(申万),300251.SZ,光线传媒
2146,801821.SI,高市盈率指数(申万),300272.SZ,开能健康
2147,801250.SI,申万制造,300567.SZ,精测电子
2148,801821.SI,高市盈率指数(申万),300285.SZ,国瓷材料
2149,801821.SI,高市盈率指数(申万),300298.SZ,三诺生物
2150,801821.SI,高市盈率指数(申万),300302.SZ,同有科技
2151,801821.SI,高市盈率指数(申万),300331.SZ,苏大维格
2152,801821.SI,高市盈率指数(申万),300346.SZ,南大光电
2153,801250.SI,申万制造,603559.SH,中通国脉
2154,801821.SI,高市盈率指数(申万),300363.SZ,博腾股份
2155,801821.SI,高市盈率指数(申万),300391.SZ,康跃科技
2156,801250.SI,申万制造,603730.SH,岱美股份
2157,801821.SI,高市盈率指数(申万),300399.SZ,天利科技
2158,801821.SI,高市盈率指数(申万),300414.SZ,中光防雷
2159,801821.SI,高市盈率指数(申万),300438.SZ,鹏辉能源
2160,801821.SI,高市盈率指数(申万),300450.SZ,先导智能
2161,801250.SI,申万制造,002452.SZ,长高集团
2162,801250.SI,申万制造,002180.SZ,纳思达
2163,801250.SI,申万制造,600550.SH,保变电气
2164,801821.SI,高市盈率指数(申万),300454.SZ,深信服
2165,801821.SI,高市盈率指数(申万),300460.SZ,惠伦晶体
2166,801821.SI,高市盈率指数(申万),300466.SZ,赛摩智能
2167,801821.SI,高市盈率指数(申万),300475.SZ,聚隆科技
2168,801821.SI,高市盈率指数(申万),300492.SZ,华图山鼎
2169,801821.SI,高市盈率指数(申万),300520.SZ,科大国创
2170,801250.SI,申万制造,600312.SH,平高电气
2171,801250.SI,申万制造,600335.SH,国机汽车
2172,801270.SI,申万投资,000420.SZ,吉林化纤
2173,801270.SI,申万投资,000159.SZ,国际实业
2174,801270.SI,申万投资,000060.SZ,中金岭南
2175,801270.SI,申万投资,601001.SH,晋控煤业
2176,801270.SI,申万投资,002110.SZ,三钢闽光
2177,801270.SI,申万投资,601699.SH,潞安环能
2178,801270.SI,申万投资,002068.SZ,黑猫股份
2179,801270.SI,申万投资,002094.SZ,青岛金王
2180,801270.SI,申万投资,002053.SZ,云南能投
2181,801270.SI,申万投资,600489.SH,中金黄金
2182,801270.SI,申万投资,600409.SH,三友化工
2183,801280.SI,申万服务,600008.SH,首创环保
2184,801280.SI,申万服务,002307.SZ,北新路桥
2185,801280.SI,申万服务,300678.SZ,中科信息
2186,801280.SI,申万服务,300309.SZ,吉艾科技
2187,801280.SI,申万服务,300284.SZ,苏交科
2188,801280.SI,申万服务,002608.SZ,江苏国信
2189,801280.SI,申万服务,002889.SZ,东方嘉盛
2190,801085.SI,电子制造Ⅱ(申万),002600.SZ,领益智造
2191,801085.SI,电子制造Ⅱ(申万),002415.SZ,海康威视
2192,801085.SI,电子制造Ⅱ(申万),002045.SZ,国光电器
2193,801725.SI,园林工程Ⅱ(申万),300237.SZ,美晨生态
2194,801890.SI,机械设备(申万),301011.SZ,华立科技
2195,850727.SI,其它专用机械(申万),301011.SZ,华立科技
2196,851411.SI,造纸Ⅲ(申万),301009.SZ,可靠股份
2197,801003.SI,申万A股,301009.SZ,可靠股份
2198,801003.SI,申万A股,301011.SZ,华立科技
2199,801005.SI,申万创业,301009.SZ,可靠股份
2200,801005.SI,申万创业,301011.SZ,华立科技
2201,801260.SI,申万消费,301004.SZ,嘉益股份
2202,801140.SI,轻工制造(申万),301004.SZ,嘉益股份
2203,801142.SI,家用轻工(申万),301004.SZ,嘉益股份
2204,801192.SI,银行Ⅱ(申万),601528.SH,瑞丰银行
2205,801280.SI,申万服务,601528.SH,瑞丰银行
2206,801780.SI,银行(申万),601528.SH,瑞丰银行
2207,801863.SI,新股指数(申万),301004.SZ,嘉益股份
2208,801863.SI,新股指数(申万),601528.SH,瑞丰银行
2209,851433.SI,其他家用轻工(申万),301004.SZ,嘉益股份
2210,851911.SI,银行Ⅲ(申万),601528.SH,瑞丰银行
2211,801003.SI,申万A股,301004.SZ,嘉益股份
2212,801003.SI,申万A股,601528.SH,瑞丰银行
2213,801005.SI,申万创业,301004.SZ,嘉益股份
2214,851421.SI,包装印刷Ⅲ(申万),300849.SZ,锦盛新材
2215,851511.SI,化学原料药(申万),002102.SZ,ST冠福
2216,851631.SI,燃气Ⅲ(申万),600903.SH,贵州燃气
2217,852141.SI,餐饮Ⅲ(申万),605108.SH,同庆楼
2218,851911.SI,银行Ⅲ(申万),002966.SZ,苏州银行
2219,801034.SI,化学制品(申万),300796.SZ,贝斯美
2220,801034.SI,化学制品(申万),603605.SH,珀莱雅
2221,801082.SI,其他电子Ⅱ(申万),000988.SZ,华工科技
2222,850521.SI,金属新材料Ⅲ(申万),603978.SH,深圳新星
2223,850521.SI,金属新材料Ⅲ(申万),300855.SZ,图南股份
2224,850831.SI,显示器件Ⅲ(申万),300319.SZ,麦捷科技
2225,851021.SI,计算机设备Ⅲ(申万),600800.SH,渤海化学
2226,801030.SI,化工(申万),300798.SZ,锦鸡股份
2227,801030.SI,化工(申万),605488.SH,福莱新材
2228,801036.SI,塑料Ⅱ(申万),605488.SH,福莱新材
2229,801170.SI,交通运输(申万),001205.SZ,盛航股份
2230,801176.SI,航运Ⅱ(申万),001205.SZ,盛航股份
2231,801270.SI,申万投资,605488.SH,福莱新材
2232,801280.SI,申万服务,001205.SZ,盛航股份
2233,801863.SI,新股指数(申万),001205.SZ,盛航股份
2234,801863.SI,新股指数(申万),605488.SH,福莱新材
2235,801030.SI,化工(申万),603722.SH,阿科力
2236,802600.SI,装备制造,605488.SH,福莱新材
2237,850351.SI,其他塑料制品(申万),605488.SH,福莱新材
2238,851761.SI,航运Ⅲ(申万),001205.SZ,盛航股份
2239,801030.SI,化工(申万),300236.SZ,上海新阳
2240,801030.SI,化工(申万),002476.SZ,宝莫股份
2241,801080.SI,电子(申万),002415.SZ,海康威视
2242,801120.SI,食品饮料(申万),600419.SH,天润乳业
2243,801120.SI,食品饮料(申万),000639.SZ,西王食品
2244,801120.SI,食品饮料(申万),600186.SH,莲花健康
2245,801150.SI,医药生物(申万),300759.SZ,康龙化成
2246,801150.SI,医药生物(申万),300434.SZ,金石亚药
2247,801150.SI,医药生物(申万),300108.SZ,吉药控股
2248,801150.SI,医药生物(申万),600673.SH,东阳光
2249,801150.SI,医药生物(申万),600090.SH,*ST济堂
2250,801300.SI,申万300,603259.SH,药明康德
2251,801811.SI,大盘指数(申万),300033.SZ,同花顺
2252,801003.SI,申万A股,001205.SZ,盛航股份
2253,801003.SI,申万A股,605488.SH,福莱新材
2254,801280.SI,申万服务,300989.SZ,蕾奥规划
2255,801280.SI,申万服务,600906.SH,财达证券
2256,801720.SI,建筑装饰(申万),300989.SZ,蕾奥规划
2257,801003.SI,申万A股,600651.SH,飞乐音响
2258,801270.SI,申万投资,002540.SZ,亚太科技
2259,801270.SI,申万投资,000552.SZ,靖远煤电
2260,801003.SI,申万A股,002342.SZ,巨力索具
2261,801831.SI,高市净率指数(申万),600460.SH,士兰微
2262,801003.SI,申万A股,002538.SZ,司尔特
2263,801831.SI,高市净率指数(申万),600563.SH,法拉电子
2264,801831.SI,高市净率指数(申万),600702.SH,舍得酒业
2265,801003.SI,申万A股,300059.SZ,东方财富
2266,801003.SI,申万A股,002385.SZ,大北农
2267,801003.SI,申万A股,002370.SZ,亚太药业
2268,801003.SI,申万A股,300050.SZ,世纪鼎利
2269,801003.SI,申万A股,002347.SZ,泰尔股份
2270,801003.SI,申万A股,300038.SZ,*ST数知
2271,801003.SI,申万A股,300049.SZ,福瑞股份
2272,801003.SI,申万A股,002549.SZ,凯美特气
2273,801003.SI,申万A股,300277.SZ,海联讯
2274,801003.SI,申万A股,002392.SZ,北京利尔
2275,801003.SI,申万A股,002421.SZ,达实智能
2276,801003.SI,申万A股,002355.SZ,兴民智通
2277,801003.SI,申万A股,002351.SZ,漫步者
2278,801003.SI,申万A股,300034.SZ,钢研高纳
2279,801003.SI,申万A股,002705.SZ,新宝股份
2280,801003.SI,申万A股,300033.SZ,同花顺
2281,801003.SI,申万A股,300012.SZ,华测检测
2282,801003.SI,申万A股,300025.SZ,华星创业
2283,801003.SI,申万A股,600869.SH,远东股份
2284,801003.SI,申万A股,601117.SH,中国化学
2285,801003.SI,申万A股,300007.SZ,汉威科技
2286,801003.SI,申万A股,002334.SZ,英威腾
2287,801003.SI,申万A股,300006.SZ,莱美药业
2288,801003.SI,申万A股,002327.SZ,富安娜
2289,801003.SI,申万A股,002338.SZ,奥普光电
2290,801003.SI,申万A股,002378.SZ,章源钨业
2291,801003.SI,申万A股,002506.SZ,协鑫集成
2292,801003.SI,申万A股,002309.SZ,中利集团
2293,801003.SI,申万A股,002299.SZ,圣农发展
2294,801003.SI,申万A股,002599.SZ,盛通股份
